190,ʻAha Hoʻokolokolo Kiʻekiʻe,ʻAha Hoʻokolokolo Kiʻekiʻe,Supreme Court.,1
191,ʻaha hoʻokolokolo koa,ʻaha hoʻokolokolo koa,"Military court, court martial.",1
192,ʻaha hoʻokolokolo koʻikoʻi,ʻaha hoʻokolokolo koʻikoʻi,Superior court.,1
193,ʻaha hoʻokolokolo malalo iho,ʻaha hoʻokolokolo malalo iho,Lower court.,1
194,ʻaha hoʻomalu,ʻaha hoʻomalu,"Administrative body, assembly.",1
195,ʻaha hoʻoponopono i ka nohona,ʻaha hoʻoponopono i ka nohona,Court of domestic relations.,1
196,ʻaha hoʻoponopono waiwai hoʻoilina,ʻaha hoʻoponopono waiwai hoʻoilina,"Probate court. Lit., court settling inheritance property.",1
197,ʻahahui,ʻahahui,"Society, club, association, organization, company, convention. Various types are listed below.",1
198,ʻAhahui ʻEuanelio Pae ʻĀina,ʻAhahui ʻEuanelio Pae ʻĀina,A term used in 1911 for evangelical conference of all the islands.,1
199,ʻAhahui Hōʻikaika Kalikiano,ʻAhahui Hōʻikaika Kalikiano,Christian Endeavor Society.,1
200,ʻahahui hoʻole wai ʻona,ʻahahui hoʻole wai ʻona,"Temperance union. Lit., society forbidding intoxicating liquor.",1
201,ʻahahui ʻimi naʻauao,ʻahahui ʻimi naʻauao,"Academy, learned society.",1
202,ʻAhahui Kanu Kō Hawaiʻi,ʻAhahui Kanu Kō Hawaiʻi,Hawaiian Sugar Planters' Association.,1
203,ʻahahui kula Kāpaki (Sabati),ʻahahui kula Kāpaki (Sabati),Sunday School association.,1
204,ʻahahui malū,ʻahahui malū,Secret society.,1
205,ʻAhahui Māmakakaua,ʻAhahui Māmakakaua,"Sons and Daughters of Hawaiian Warriors. Lit., warriors' society.",1
206,ʻAhahui Moʻolelo Hawaiʻi,ʻAhahui Moʻolelo Hawaiʻi,Hawaiian Historical Society.,1
207,ʻahahuina,ʻahahuina,"1. Corporation, association.

2. Congregational. Rare.",1
208,ʻAhahui Wāhine Kalikiano Hōʻole Wai ʻOna,ʻAhahui Wāhine Kalikiano Hōʻole Wai ʻOna,Women's Christian Temperance Union.,1
209,ʻaha hulahula,ʻaha hulahula,"1. Assembly for ballroom dancing; a ball.

2. Ancient assembly for the hulahula religious ceremony.",1
210,ʻahahuluhulu,ʻahahuluhulu,"Bristle worm, a hairy sea creature (Eurythoe complanata).",1
211,ʻāhai,ʻāhai,"Commemorative wooden or stone pillar (probably short for ʻā hailona, symbolic stone).",1
212,ʻāhaʻi,ʻāhaʻi,"To carry off, chase, rout; to flee, run away.",1
213,ʻāhaʻihaʻi,ʻāhaʻihaʻi,Redup. of ʻāhaʻi.,1
214,ʻāhaʻikapupuhi,ʻāhaʻikapupuhi,"To go with the wind, to disappear completely.",1
215,ʻaha iki,ʻaha iki,"Small gathering for private conversation; small or secret council, as called in an emergency.",1
216,ʻāhaʻilono,ʻāhaʻilono,"Reporter, messenger, bringer of news; in legends, the sole survivor of a disastrous defeat who reports the news; to tell news.",1
217,ahaʻina,ahaʻina,Short for aha ʻia ana. See aha.,1
218,ʻāhaʻina,ʻāhaʻina,Same as ʻāhaʻi.,1
219,ʻaha inu,ʻaha inu,"Drinking party, as ʻaha inu waina, wine-drinking party, ʻaha inu lama, rum party.",1
220,ʻāhaʻi ʻōlelo,ʻāhaʻi ʻōlelo,Messenger; to carry word.,1
221,ʻaha kaʻapuni,ʻaha kaʻapuni,Circuit court.,1
222,ʻaha kākau,ʻaha kākau,Court of records.,1
223,ʻaha kapu,ʻaha kapu,"1. A sacred assembly.

2. Sacred sennit cord belonging to a high chief and kept on a high place before his house; trespassers entering the house were killed if the cord remained in place, but if it fell down and the stranger stepped over it, this was a token of the stranger's high rank or kinship with the owner of the cord. Some chiefs had several such cords, each given a name, and some were used after the owner's death in making the kāʻai, container for his bones.",1
224,ʻaha kau kānāwai,ʻaha kau kānāwai,Session of the legislature.,1
225,ʻaha kaulike,ʻaha kaulike,An 1854 name for the highest court.,1
226,ʻaha kauoha,ʻaha kauoha,Probate court.,1
227,ʻahakea,ʻahakea,"1. Native trees (species of Bobea) with small to medium-sized, oblong leaves; small greenish or white flowers; and small, purple-to-black juicy fruits. The wood is yellow and formerly was used for poi boards and canoe rims.

2. Same as haokea, a taro.",1
228,ʻahakea lau liʻi,ʻahakea lau liʻi,A small-leafed ʻahakea (Bobea elatior var.,1
229,ʻahakea lau nui,ʻahakea lau nui,A large-leafted ʻahakea (Bobea elatior).,1
230,ʻaha kenekoa,ʻaha kenekoa,Senate.,1
231,ʻAha Kiʻekiʻe,ʻAha Kiʻekiʻe,Supreme Court.,1
232,ʻaha kiule kiʻekiʻe,ʻaha kiule kiʻekiʻe,Grand jury.,1
233,ʻAha Koʻikoʻi,ʻAha Koʻikoʻi,"Same as ʻAha Hoʻokolokolo Kiʻekiʻe. Lit., powerful court.",1
234,ʻahakū,ʻahakū,"Cord used for measuring, as in laying out a garden or house.",1
235,ʻaha kuhina,ʻaha kuhina,"Cabinet, assembly of ministers.",1
236,ʻaha kūkā,ʻaha kūkā,"Council meeting, discussion meeting, advisory council, conference.",1
237,ʻaha kūkā malū,ʻaha kūkā malū,"Privy council, secret deliberative meeting.",1
238,ʻaha limalima,ʻaha limalima,See limalima.,1
239,ʻahalualike,ʻahalualike,"Rectangle. Lit., two equal sides.",1
240,ʻaha lunakahiko,ʻaha lunakahiko,"Presbytery, meeting of elders.",1
241,ʻaha lunakānāwai,ʻaha lunakānāwai,"Judiciary session, meeting of judges.",1
242,ʻaha maha,ʻaha maha,"Place or assembly for practice of athletic games, as sham fights. Lit., assembly for relaxation.",1
243,ʻahamaka,ʻahamaka,"1. Hammock, as of tapa, fastened to the manuea, center support of a house; hammock in general. Lit., sennit meshes.

2. Cord with which edges of cracks in gourd bowls were sewn together in crisscross patterns suggestive of net mesh; the technique for such repair.

3. Strangling in lua fighting, as with green vines.

4. Secret meeting of priests to pray for a chief.",1
244,ʻahamele,ʻahamele,A Yellow-spotted needlefish.,1
245,ʻaha mele,ʻaha mele,"Concert, song concert, song festival.",1
246,ʻahamoa,ʻahamoa,"1. An assembly watching a lua contest of the kind called hakakā-a-moa.

2. A cord made from the entrails of an enemy killed in a lua fight of the hakakā-a-moa type.",1
247,ʻaha mokupuni,ʻaha mokupuni,"Island conference, with representative from a single island, especially of Congregationalists.",1
248,ahana,ahana,Same as ahahana.,1
249,ʻaha nīele,ʻaha nīele,"Inquisition, inquest, ʻAha nīele kumu make, coroner's inquest.",1
250,ʻaha ninaninau,ʻaha ninaninau,Court of inquiry.,1
251,ʻahaniu,ʻahaniu,A native sedge (Machaerina mariscoides subsp.,1
252,ʻahao,ʻahao,"Probably similar to hao 3, 4. (For. 6:472.)",1
253,ʻahaʻōlelo,ʻahaʻōlelo,"Legislature, assembly, council meeting, congress; to hold such meetings; to serve in the legislature.",1
254,ʻahaʻōlelo kau kānāwai,ʻahaʻōlelo kau kānāwai,"Legislature, lawmaking body.",1
255,ʻahaʻōlelo lāhui,ʻahaʻōlelo lāhui,Congress of the United States; national assembly.,1
256,ʻahaʻōlelo lunakahiko,ʻahaʻōlelo lunakahiko,Conference of elders.,1
257,ʻahaʻōlelo nui,ʻahaʻōlelo nui,Congress.,1
258,ʻaha o nā lunakānāwai ʻāpana,ʻaha o nā lunakānāwai ʻāpana,District court.,1
259,ʻaha paeʻāina,ʻaha paeʻāina,"Convention of delegates from all the islands, especially as held by the Hawaiian Evangelical Association of Congregational Christian Churches.",1
260,ʻahapiʻi,ʻahapiʻi,"A kind of tapa dyed with kukui bark and decorated with fine lines, for chiefs.",1
261,ʻaha pule,ʻaha pule,"Congregation, prayer assembly.",1
262,ʻaha ʻuao (ʻuwao),ʻaha ʻuao (ʻuwao),Board of arbitration.,1
263,ʻaha ʻula,ʻaha ʻula,"Council of chiefs. Lit., regal meeting.",1
264,ʻahawa,ʻahawa,"Waterhead, beginning of a water-course; to overflow. (AP)",1
265,ahe,ahe,Breeze; to blow or breathe gently. waft; softly blowing.,1
266,āhē,āhē,", interj. To exclaim, to oh and ah; yes, so that's it, so, oh.",1
267,ʻahē,ʻahē,"A hacking cough; to cough. Also ʻehē. Cf. ʻahēʻahē, ʻehēʻehē.",1
268,ʻāhē,ʻāhē,"1. Timid, shy, wary.

2. Wild taro.",1
269,āhea,āhea,"1. Pas/imp. of ahe.

2. When (future).",1
270,ʻahea,ʻahea,Same as ʻāheahea 2.,1
271,aheahe,aheahe,"Redup. of ahe; soft, gentle in sound; weak.",1
272,ʻahēʻahē,ʻahēʻahē,Redup. of ʻahē.,1
273,ʻāheahea,ʻāheahea,"1. To wilt, as a plant; warm, insipid.

2. A native shrub (Chenopodium oahuense) and air introduced weedy herb (C. album), both with narrow to triangular or rhomboidal, thickish leaves; flowers small, in panicles. Young plants, leaves, and plant tips are used for greens, wrapped in ti leaves and cooked on hot coals. Also ʻahea, ʻāhewahewa, alaweo; alaweo huna (Niʻihau), ʻāweoweo. (Neal 331.)

3. Var. name for pakai 2.

4. Same as heahea, to call.",1
274,ʻahele,ʻahele,Snare; to snare. Also pahele.,1
275,ʻāhewa,ʻāhewa,"1. To condemn, blame, censure, reproach, convict; condemnation, blame, conviction.

2. Walleyed, cross-eyed (with maka).

3. Oʻahu name for the mānā fern.

4. A mimosa tree. (AP)",1
276,ʻāhewahewa,ʻāhewahewa,"Same as ʻāheahea 2, a shrub.",1
277,ahi,ahi,"Fire, match, lightning; to burn in a fire, destroy by fire. See ahikao, ahikoe, ahi koli, ahimakani, ipo, limu ahi, pau ahi.",1
278,ʻahi,ʻahi,"Hawaiian tuna fishes, especially the yellow-fin tuna (Thunnus albacares), an important fish in the Honolulu market. The name ʻahi may be qualified by the terms hiʻu wīwī (thin tail) or kaʻakaʻalāʻau, kaha uli (dark stripe), kananā (young stage, lit., the defiant one; cf. he aha sananā), kihikihi or ʻōpū hemo (loose belly), lepalepa, maha ʻōʻō (piercing brow), mālailena, maoli, pālaha, and poʻo nui (large head). (PNP kasi.)",1
279,ahia,ahia,Faded.,1
280,ʻahia,ʻahia,"1. Same as ʻāhiahia.

2. How many.",1
281,ʻāhia,ʻāhia,Tinder resulting from plowing with the fire plow; the powdery rubbings that ignite.,1
282,ahiahi,ahiahi,"Evening, late afternoon; to become evening.",1
283,ʻahiʻahi,ʻahiʻahi,"To defame, slander, tattle against; false report, defamation, slander.",1
284,ʻāhiahia,ʻāhiahia,"Faint, obscure, faded; dim, as colors in tapa or cloth.",1
285,ahiahihia,ahiahihia,Pas/imp. of ahiahi; overtaken by evening.,1
286,Ahiahi Kalikimaka,Ahiahi Kalikimaka,"Christmas Eve, Christmas night.",1
287,Ahiahi Makahiki Hou,Ahiahi Makahiki Hou,New Year's Eve.,1
288,ahi ʻai honua,ahi ʻai honua,"Volcano, volcanic fire. Lit., fire destroying land.",1
289,ʻāhiehie,ʻāhiehie,"Silvery gray, faded.",1
290,ʻāhihi,ʻāhihi,"1. A low spreading bush (Metrosideros sp.), formerly numerous in Nuʻu-anu. Also ʻāhihi lehua, lehua ʻāhihi, ʻāhihi kū ma kua.

2. Any plant with long runners or creepers, as cup of gold; any creeping vine. Cf. hihi, entangled.",1
291,ʻahi kananā,ʻahi kananā,Same as kananā; a shark or a fierce and courageous fighter. See nanā.,1
292,ahikao,ahikao,"Fireworks (perhaps from Eng. scow [kao], as fireworks were first displayed from ships of explores) Also kao lele.",1
293,ahikao lele,ahikao lele,"Skyrocket, rocket.",1
294,ahikoe,ahikoe,"Match. Also ahipele, kūkaepele. Lit., scratching fire.",1
295,ahi koli,ahi koli,"To pass fire from one candlenut to the next on a chain (koli) or candlenut torch. Lit., to fire the torch.",1
296,ʻahiku,ʻahiku,num. Seven (especially in counting in a series); seven times.,1
297,ahi lele,ahi lele,"Fire fountain, firebrands thrown over cliffs at Ka-maile, Kauaʻi. See ahi and chant, Ka-ua-hae.",1
298,ʻāhilu,ʻāhilu,Bits of crustacea and bones found at the opening of an octopus burrow.,1
299,ahimakani,ahimakani,"Gasoline. Lit., wind fire,",1
300,ʻāhina,ʻāhina,"1. Gray, gray- or white-haired.

2. Blue denim cloth, dungarees, blue jeans.",1
301,ʻāhinahina,ʻāhinahina,"1. Same as ʻāhina 1, 2.

2. The silver-sword (Argyroxiphium sandwicense), a native plant found only at altitudes of 1,870 m or more on Maui and Hawaiʻi; the many long silvery leaves forming a rounded rosette to 60 cm in diameter; about a hundred purplish, daisy-like flowers borne on an erect, leafy stem, which is about 1.8 m high. (Neal 845–7.) Also hinahina.

3. A native spreading shrub to 1 m high, (Artemisia australis); leaves divided into narrow segments, hoary on under side; flowers in panicles, small, daisy-like. Pounded leaves are used for asthma. (Neal 852.) Also hinahina.

4. Same as hinahina 2, Florida moss.",1
302,ʻāhina kuahiwi,ʻāhina kuahiwi,"A native fern (Cyrtomium caryotideum), with fronds 25 to 35 cm long, once divided into 6 to 18 broadly sickle-shaped pinnae, lobed at the base. Also kāʻapeʻape.",1
303,ahio,ahio,"Lazy, indolent; to shirk work, loiter.",1
304,ʻahi pālaha,ʻahi pālaha,"Albacore, Thunnus alalunga (family Scombridae). Lit., flat ʻahi.",1
305,ahipele,ahipele,Match.,1
306,ahi pōkaʻuwili,ahi pōkaʻuwili,Pinwheel (fireworks).,1
307,ʻāhiu,ʻāhiu,"1. Wild, untamed, as animals or plants.

2. Name of a wind common in the mountains of Kahana, Oʻahu and by the sea.",1
308,ʻāhiuhiu,ʻāhiuhiu,Redup. of ʻāhiu 1.,1
309,ʻāhiwa,ʻāhiwa,"Dark, dusky, somber.",1
310,aho,aho,"1. Line, cord, lashing, fishing line, thong, kite string.

2. Breath; to breathe. 
See ahonui, pauaho, paupauaho.

3. It is better or preferable (used after e, sometimes in comparisons). See ahona.",1
311,ʻaho,ʻaho,"Thatch purlin. Also ʻaʻaho. See ʻahohui, ʻaho-kele, ʻahopiʻo kuahui, ʻahopueo.",1
312,ʻahohui,ʻahohui,Thatch purlin support.,1
313,ʻaho kā,ʻaho kā,Small lashing on the pueo main purlin.,1
314,ʻahokele,ʻahokele,Horizontal thatch purlin. (Kep. 183.),1
315,ʻaho kopekope,ʻaho kopekope,Name given for roof thatching on top of the ridgepole. Also weʻo (For. 5:645.),1
316,āhole,āhole,"An endemic fish (Kuhlia sandvicensis) found in both fresh and salt water. The mature stage is āhole, the young stage āholehole. Because of the meaning of hole, to strip away, this fish was used for magic, as to chase away evil spirits and for love magic. It was also called a ""sea pig"" (puaʻa kai) and used ceremonially as a substitute for pig. Foreigners were sometimes called āhole because of the light skin of the fish.",1
317,Aho-lehia,Aholehia,Stroke in lua fighting. See Ke-aho-lehi.,1
318,āholehole,āholehole,"Young stage of the āhole, Hawaiian flagtail.",1
319,ʻaholo,ʻaholo,"Sliding rock, landslide, avalanche. (For. 6:472.)",1
320,aholoa,aholoa,"Same as more common ahonui. Lit., longbreath. For aho loa see aho 1.",1
321,aho lolo,aho lolo,See loto 4.,1
322,ahona,ahona,"Better, well, well-being, fortunate, improved; to need (aho 3 + -na).",1
323,ahonui,ahonui,"Patience; patient, enduring, long suffering; to tolerate. Lit., great breath. Cf. aholoa, pauaho, paupauaho; see ex., lawe 2, makua.",1
324,aho ʻōwili,aho ʻōwili,"Lashing fastening kaupaku roof to kua ʻiole, upper ridgepole.",1
325,ʻaho piʻo kuahui,ʻaho piʻo kuahui,Thatch purlin support.,1
326,aho pueo,aho pueo,Lashing on the pueo main purlin.,1
327,aho pueo,aho pueo,Main purlin in a house. Also pueo.,1
328,ahu,ahu,"Heap, pile, collection, mound, mass; altar, shrine, cairn; a traplike stone enclosure made by fishermen for fish to enter; laid, as the earth oven. Cf. ahu waiwai, ahuwale, Oʻahu.",1
329,ʻahu,ʻahu,"Garment or covering for the upper part of the body and shoulders, as a cape, shirt, coat; to put on or wear such; fine soft mat, formerly often used as a cloak; mat used as a canoe cover; short for ʻahu ʻula. Cf. ʻaʻahu, ʻahu ʻao, ʻahu hīnano, ʻahu moena, ʻahunā liʻi 1, ʻahu ʻoʻeno, ʻahu ua, ʻahu uhi waʻa, ʻahu ʻula.",1
330,ʻāhua,ʻāhua,"1. To swell, as a wave; heap, mound, hillock, knoll, pile; heaped, humped; tremendous.

2. Young, as of the aku, kawakawa and moano fishes. Cf. ʻōhua.",1
331,ahuahu,ahuahu,"Healthy, vigorous; strength and vigor, as of animal or plant; to grow rapidly, thrive. Also ehuehu.",1
332,ahu ʻai,ahu ʻai,"To overeat, waste food, squander.",1
333,ahuake,ahuake,Rare var. of ahuwale. (For. 4:533.),1
334,ʻāhua lālā kukui,ʻāhua lālā kukui,"See ""Kukui"":  branches strewn about, as after a storm.",1
335,ahu ʻao,ahu ʻao,"Choice mat of fine strands of soft white young pandanus leaves, about 3 cm mesh.",1
336,ahuʻawa,ahuʻawa,"1. A sedge (Cyperus javanicus) about .3 to 1.3 m high, with a basal tuft of long narrow leaves and a radiating inflorescence borne at the tip of a long slender stem. (Neal 86–7.) Also ʻehuʻawa, puʻukaʻa haole.

2. Another coarse sedge (Cyperus hypochlorus) similar to the preceding one, but with green instead of brown flowers.",1
337,ahu ʻawa,ahu ʻawa,"Kava dregs. See ex., hoka 2.",1
338,ʻahuʻawa haole,ʻahuʻawa haole,"The umbrella plant, a leafless ornamental sedge (Cyperus alternifolius), 30 to 180 cm high, the umbrella-shaped flowering head with about 20 grasslike rays at the top of a slender stalk. (Neal 84–5.) Also puʻukaʻa haole.",1
339,ahue,ahue,"To make two thicknesses by folding; to double up, fold, as paper or tapa.",1
340,ʻahu hinano,ʻahu hinano,"Soft, fine mat garment plaited from fine strands of dried bracts of male pandanus fruit.",1
341,ʻāhui,ʻāhui,"Bunch or cluster, as of bananas, grapes; whole pandanus fruit consisting of keys.",1
342,ʻāhui hala,ʻāhui hala,"1. Pandanus fruit.

2. Protuberance of the vagina resulting from syphilis; the roughness of the skin was thought to suggest the pandanus fruit.",1
343,ahukū,ahukū,To stone to death; slaughter by burying the victim under a pile of stones.,1
344,ahu lāʻi,ahu lāʻi,Ti-leaf raincoat or cape.,1
345,ahulau,ahulau,"Pestilence, epidemic, heaped up, as dead bodies.",1
346,ahuliʻu,ahuliʻu,"Overheated, as over stones; white-hot.",1
347,ahulu,ahulu,"Overdone, overcooked; overcultivated, as soil.",1
348,ʻahulu,ʻahulu,"Discolored, foamy, feathery, choppy, uneven, mussed.",1
349,ʻahuluhulu,ʻahuluhulu,"1. Young of the kūmū fish. (PNP ʻafulu.)

2. Same as huluhulu 2.",1
350,ʻahu moena,ʻahu moena,"Fine patterned mat, plaited with materials of different colors.",1
351,ahuna,ahuna,"Pile, heap.",1
352,ʻahuna,ʻahuna,"Coat, garment, ti-leaf raincoat.",1
353,ahunāliʻi,ahunāliʻi,A land division.,1
354,ʻahunāliʻi,ʻahunāliʻi,"1. A tapa for chiefs, colored with candlenut and noni and striped red.

2. Issue of a union of a male chief and a commoner. Also waikī and kūkae pōpolo.",1
355,āhunihuni,āhunihuni,. Name given for a fish of the ʻōpakapaka type.,1
